song_id,name,difficulty,level,unofficial_diff
29018-5-0,Onyx,HYPER,8,8.0
29018-7-0,Onyx,ANOTHER,11,11.2
29019-5-0,P.O.W.E.R.,HYPER,8,8.0
29019-7-0,P.O.W.E.R.,ANOTHER,10,10.2
29020-5-0,"PIRATES BLADE",HYPER,8,7.5
29020-7-0,"PIRATES BLADE",ANOTHER,10,10.0
29021-5-0,"Prohibited Props",HYPER,8,8.0
29021-7-0,"Prohibited Props",ANOTHER,10,10.5
29022-5-0,"Purple Perplex",HYPER,10,10.2
29022-7-0,"Purple Perplex",ANOTHER,12,12.3
29023-5-0,"Skreaming for Salvation",HYPER,10,10.0
29023-7-0,"Skreaming for Salvation",ANOTHER,12,12.2
29024-5-0,"SOLID WYVERN",HYPER,9,9.0
29024-7-0,"SOLID WYVERN",ANOTHER,11,11.0
29024-9-0,"SOLID WYVERN",LEGGENDARIA,12,12.6
29025-5-0,"Tail Lights",HYPER,9,8.5
29025-7-0,"Tail Lights",ANOTHER,11,11.6
29026-5-0,"Triple Cross",HYPER,10,10.2
29026-7-0,"Triple Cross",ANOTHER,12,12.3
29027-5-0,Ventriloquist,HYPER,8,8.0
29027-7-0,Ventriloquist,ANOTHER,11,10.7
29028-5-0,"Victory Of Ravers",HYPER,9,8.5
29028-7-0,"Victory Of Ravers",ANOTHER,10,10.0
29029-5-0,"Votania Beat",HYPER,8,8.5
29029-7-0,"Votania Beat",ANOTHER,10,10.2
29030-5-0,"Wonderful Escape",HYPER,8,7.5
29030-7-0,"Wonderful Escape",ANOTHER,10,10.0
29031-5-0,Xyndrome,HYPER,9,8.5
29031-7-0,Xyndrome,ANOTHER,11,11.6
29032-5-0,808monkey,HYPER,7,7.5
29032-7-0,808monkey,ANOTHER,9,9.3
29033-5-0,"デモーニッシュ",HYPER,8,8.5
29033-7-0,"デモーニッシュ",ANOTHER,11,11.4
29033-9-0,"デモーニッシュ",LEGGENDARIA,12,12.4
29034-5-0,"ハイテックトキオ",HYPER,9,9.0
29034-7-0,"ハイテックトキオ",ANOTHER,11,11.4
29034-9-0,"ハイテックトキオ",LEGGENDARIA,12,12.2
29035-5-0,"愛しくてラヴィンユー ft. マナ",HYPER,7,7.0
29035-7-0,"愛しくてラヴィンユー ft. マナ",ANOTHER,10,10.2
29036-5-0,"口カラ凸ゲキ",HYPER,8,8.0
29036-7-0,"口カラ凸ゲキ",ANOTHER,10,10.0
29037-5-0,"オドループ",HYPER,7,7.5
29037-7-0,"オドループ",ANOTHER,10,10.2
29037-9-0,"オドループ",LEGGENDARIA,11,11.2
29038-7-0,"踊",ANOTHER,9,9.0
29038-9-0,"踊",LEGGENDARIA,10,10.2
29039-5-0,"オールトの雲",HYPER,9,9.0
29039-7-0,"オールトの雲",ANOTHER,11,11.4
29040-5-0,"シル・ヴ・プレジデント",HYPER,7,6.5
29040-7-0,"シル・ヴ・プレジデント",ANOTHER,10,9.6
29040-9-0,"シル・ヴ・プレジデント",LEGGENDARIA,11,11.4
29041-5-0,"ウツシミウツシ",HYPER,9,9.3
29041-7-0,"ウツシミウツシ",ANOTHER,11,11.8
29042-5-0,"月とミルク",HYPER,8,7.5
29042-7-0,"月とミルク",ANOTHER,11,11.0
29043-5-0,"《GRANDMASTER》",HYPER,9,8.5
29043-7-0,"《GRANDMASTER》",ANOTHER,11,11.6
29044-5-0,"Game Changers",HYPER,8,7.5
29044-7-0,"Game Changers",ANOTHER,11,11.6
29045-5-0,"Hat Surprise",HYPER,8,8.0
29045-7-0,"Hat Surprise",ANOTHER,11,10.7
29046-5-0,TOMAHAWK,HYPER,10,10.2
29046-7-0,TOMAHAWK,ANOTHER,12,12.3
29047-5-0,"One for All",HYPER,9,9.0
29047-7-0,"One for All",ANOTHER,12,12.1
29048-5-0,"Brave Spirits",HYPER,8,7.0
29048-7-0,"Brave Spirits",ANOTHER,10,10.7
29049-5-0,"EMOTiON TRiPPER",HYPER,8,7.5
29049-7-0,"EMOTiON TRiPPER",ANOTHER,10,9.6
29050-5-0,Ergosphere,HYPER,9,9.0
29050-7-0,Ergosphere,ANOTHER,11,11.8
29051-5-0,"SPARK IN THE NIGHT",HYPER,8,7.0
29051-7-0,"SPARK IN THE NIGHT",ANOTHER,10,10.2
29052-5-0,"ナイトフィクション",HYPER,8,8.0
29052-7-0,"ナイトフィクション",ANOTHER,10,10.5
29053-5-0,Harmonia,HYPER,7,7.0
29053-7-0,Harmonia,ANOTHER,10,10.0
29054-5-0,"kors k's How to make OTOGE CORE",HYPER,9,9.0
29054-7-0,"kors k's How to make OTOGE CORE",ANOTHER,11,11.6
29055-5-0,"禊",HYPER,10,10.0
29055-7-0,"禊",ANOTHER,12,12.1
29056-5-0,ALTERNATOR,HYPER,10,10.2
29056-7-0,ALTERNATOR,ANOTHER,12,12.3
29057-5-0,Aftermath,HYPER,10,10.0
29057-7-0,Aftermath,ANOTHER,12,12.3
29058-7-0,"怪物",ANOTHER,10,10.2
29059-5-0,"ミュージック・アワー",HYPER,9,9.0
29059-7-0,"ミュージック・アワー",ANOTHER,11,11.0
29060-5-0,"ぐだふわエブリデー",HYPER,8,7.5
29060-7-0,"ぐだふわエブリデー",ANOTHER,11,11.2
29061-5-0,"めでてえ",HYPER,8,8.0
29061-7-0,"めでてえ",ANOTHER,10,10.2
29062-5-0,Stepper,HYPER,8,7.5
29062-7-0,Stepper,ANOTHER,10,9.6
29063-5-0,"青の洞窟",HYPER,9,9.3
29063-7-0,"青の洞窟",ANOTHER,11,11.8
29064-5-0,"Banger Banger Banger Banger",HYPER,9,8.5
29064-7-0,"Banger Banger Banger Banger",ANOTHER,11,11.4
29065-5-0,"Silver Bullet",HYPER,10,9.6
29065-7-0,"Silver Bullet",ANOTHER,12,12.4
29066-5-0,"Binary Black Hole",HYPER,10,10.5
29066-7-0,"Binary Black Hole",ANOTHER,12,12.6
29067-5-0,"Souhait bleu",HYPER,9,9.0
29067-7-0,"Souhait bleu",ANOTHER,11,11.8
29068-5-0,"逆月",HYPER,10,10.2
29068-7-0,"逆月",ANOTHER,12,12.4
29069-5-0,"2 Beasts Unchained",HYPER,10,10.2
29069-7-0,"2 Beasts Unchained",ANOTHER,12,12.4
29070-5-0,ANEMONE,HYPER,7,7.0
29070-7-0,ANEMONE,ANOTHER,10,9.3
29071-5-0,"黒紅掬い",HYPER,7,6.5
29071-7-0,"黒紅掬い",ANOTHER,9,9.3
29072-5-0,"Nocturnal 2097",HYPER,9,9.0
29072-7-0,"Nocturnal 2097",ANOTHER,11,11.6
29073-5-0,"Legendary Treasures",HYPER,8,8.0
29073-7-0,"Legendary Treasures",ANOTHER,11,11.4
29074-5-0,"烽火連天の刃",HYPER,10,10.5
29074-7-0,"烽火連天の刃",ANOTHER,12,12.3
29075-5-0,"PLASMA SOUL NIGHT feat. Nana Takahashi / 709sec.",HYPER,10,10.2
29075-7-0,"PLASMA SOUL NIGHT feat. Nana Takahashi / 709sec.",ANOTHER,12,12.4
29076-5-0,"Push on Beats!～音ゲの国のeX-ストリーマー～",HYPER,9,9.6
29076-7-0,"Push on Beats!～音ゲの国のeX-ストリーマー～",ANOTHER,12,12.3
29077-5-0,"ABSOLUTE EVIL",HYPER,10,10.5
29077-7-0,"ABSOLUTE EVIL",ANOTHER,12,12.4
29078-5-0,n/a,HYPER,10,9.3
29078-7-0,n/a,ANOTHER,12,12.7
29079-5-0,"アクマフカ",HYPER,8,7.5
29079-7-0,"アクマフカ",ANOTHER,10,10.0
29080-5-0,Emera,HYPER,8,8.0
29080-7-0,Emera,ANOTHER,11,11.6
29081-5-0,Pout,HYPER,9,9.0
29081-7-0,Pout,ANOTHER,11,11.2
29082-5-0,"天邪鬼",HYPER,9,9.0
29082-7-0,"天邪鬼",ANOTHER,12,12.4
29083-5-0,"Flying Castle",HYPER,10,10.0
29083-7-0,"Flying Castle",ANOTHER,12,12.4
29084-5-0,WHA,HYPER,10,10.2
29084-7-0,WHA,ANOTHER,12,12.5
29085-5-0,"Smalt #28598F",HYPER,10,10.0
29085-7-0,"Smalt #28598F",ANOTHER,12,12.3
29086-5-0,"RAGE feat.H14 of LEONAIR",HYPER,10,10.0
29086-7-0,"RAGE feat.H14 of LEONAIR",ANOTHER,12,12.5
29087-5-0,"ピアノ独奏無言歌 ""灰燼""",HYPER,10,10.5
29087-7-0,"ピアノ独奏無言歌 ""灰燼""",ANOTHER,12,12.7
29088-5-0,"Divine Heaven",HYPER,9,8.5
29088-7-0,"Divine Heaven",ANOTHER,11,11.6
29089-7-0,"VR - Virtual Reality (prod.by Snail's House)",ANOTHER,9,9.0
29089-9-0,"VR - Virtual Reality (prod.by Snail's House)",LEGGENDARIA,10,10.5
29090-5-0,"あいつら全員同窓会",HYPER,7,7.0
29090-7-0,"あいつら全員同窓会",ANOTHER,10,10.5
29091-5-0,"グッバイ宣言",HYPER,8,8.0
29091-7-0,"グッバイ宣言",ANOTHER,11,11.4
29092-5-0,GRAVITON,HYPER,10,9.3
29092-7-0,GRAVITON,ANOTHER,12,12.4
29093-5-0,AMICABLE,HYPER,8,8.0
29093-7-0,AMICABLE,ANOTHER,10,10.5
29094-5-0,"Get set,Go! feat.Kanae Asaba",HYPER,7,7.5
29094-7-0,"Get set,Go! feat.Kanae Asaba",ANOTHER,10,10.0
29095-5-0,"10000 MILES AWAY",HYPER,9,8.5
29095-7-0,"10000 MILES AWAY",ANOTHER,11,11.4
29096-5-0,"雪上断火",HYPER,10,9.0
29096-7-0,"雪上断火",ANOTHER,12,12.0
29097-5-0,Arkadia,HYPER,9,9.3
29097-7-0,Arkadia,ANOTHER,12,12.5
29098-5-0,hard-wired,HYPER,10,10.2
29098-7-0,hard-wired,ANOTHER,12,12.5
30001-5-0,anthracene,HYPER,9,9.0
30001-7-0,anthracene,ANOTHER,12,12.3
30002-5-0,B.O.D.Y.,HYPER,10,10.5
30002-7-0,B.O.D.Y.,ANOTHER,12,12.3
30003-5-0,"Bad Encryption",HYPER,10,10.2
30003-7-0,"Bad Encryption",ANOTHER,12,12.5
30004-5-0,C-C-C-N-N-N,HYPER,9,8.5
30004-7-0,C-C-C-N-N-N,ANOTHER,11,12.0
30005-5-0,"CUE CUE RESCUE",HYPER,8,8.0
30005-7-0,"CUE CUE RESCUE",ANOTHER,10,10.5
30006-5-0,Driver,HYPER,7,6.5
30006-7-0,Driver,ANOTHER,9,9.3
30007-5-0,"EZ DO DANCE",HYPER,7,7.5
30007-7-0,"EZ DO DANCE",ANOTHER,10,10.2
30008-5-0,"GET UP AGAIN",HYPER,8,8.0
30008-7-0,"GET UP AGAIN",ANOTHER,10,10.0
30009-5-0,LADS,HYPER,7,6.5
30009-7-0,LADS,ANOTHER,10,10.5
30010-5-0,"Luna Plena",HYPER,8,7.5
30010-7-0,"Luna Plena",ANOTHER,10,10.7
30011-5-0,Meissa,HYPER,9,9.0
30011-7-0,Meissa,ANOTHER,12,12.0
30012-5-0,"Move UR Body",HYPER,9,9.3
30012-7-0,"Move UR Body",ANOTHER,11,11.2
30013-5-0,"No Border",HYPER,10,10.0
30013-7-0,"No Border",ANOTHER,12,12.3
30014-5-0,"Peng-Ging Sky High!!",HYPER,7,7.5
30014-7-0,"Peng-Ging Sky High!!",ANOTHER,10,10.2
30015-5-0,"Perfect Plan",HYPER,9,9.0
30015-7-0,"Perfect Plan",ANOTHER,11,11.2
30016-5-0,"Programmed Genom",HYPER,8,8.0
30016-7-0,"Programmed Genom",ANOTHER,11,10.7
30017-5-0,"Rewind Time",HYPER,7,7.0
30017-7-0,"Rewind Time",ANOTHER,10,10.2
30018-5-0,"Ruler or Loser",HYPER,8,8.0
30018-7-0,"Ruler or Loser",ANOTHER,11,11.4
30019-5-0,Seraph,HYPER,9,9.0
30019-7-0,Seraph,ANOTHER,11,11.2
30020-5-0,"Shadow World",HYPER,8,8.5
30020-7-0,"Shadow World",ANOTHER,11,11.2
30021-5-0,Summerblue,HYPER,8,8.0
30021-7-0,Summerblue,ANOTHER,10,10.5
30022-5-0,"Sunny Day Vibes",HYPER,9,9.6
30022-7-0,"Sunny Day Vibes",ANOTHER,11,11.0
30023-5-0,TECHNOPHOBIA,HYPER,8,8.5
30023-7-0,TECHNOPHOBIA,ANOTHER,12,12.3
30024-5-0,"THE TIME MACHINE",HYPER,9,8.5
30024-7-0,"THE TIME MACHINE",ANOTHER,11,11.4
30025-5-0,"VOLCANIC BIGBEAT",HYPER,9,8.5
30025-7-0,"VOLCANIC BIGBEAT",ANOTHER,11,11.6
30026-7-0,"wanna be a ""BAD GIRL"" feat. Nana Takahashi",ANOTHER,9,9.0
30027-5-0,"With You",HYPER,8,7.5
30027-7-0,"With You",ANOTHER,11,11.0
30028-5-0,"≡+≡",HYPER,10,9.0
30028-7-0,"≡+≡",ANOTHER,11,11.8
30029-5-0,3V0,HYPER,9,9.0
30029-7-0,3V0,ANOTHER,11,11.6
30030-5-0,"雨のちパノラマセカイ",HYPER,7,7.0
30030-7-0,"雨のちパノラマセカイ",ANOTHER,10,9.3
30031-5-0,"罪過の聖堂",HYPER,9,8.5
30031-7-0,"罪過の聖堂",ANOTHER,11,11.6
30032-5-0,"きゅんです。",HYPER,7,7.0
30032-7-0,"きゅんです。",ANOTHER,10,10.2
30033-5-0,"儚キ戀ノ幻想譚",HYPER,10,10.0
30033-7-0,"儚キ戀ノ幻想譚",ANOTHER,12,12.4
30034-5-0,"いつかオトナになれるといいね。",HYPER,9,9.0
30034-7-0,"いつかオトナになれるといいね。",ANOTHER,11,11.4
30035-5-0,"響花水月",HYPER,9,9.3
30035-7-0,"響花水月",ANOTHER,11,11.4
30036-5-0,"真夜中のバベル",HYPER,7,7.0
30036-7-0,"真夜中のバベル",ANOTHER,9,9.3
30037-5-0,"おとせサンダー",HYPER,7,6.0
30037-7-0,"おとせサンダー",ANOTHER,10,10.0
30038-5-0,"生きるよすが",HYPER,7,7.5
30038-7-0,"生きるよすが",ANOTHER,10,10.2
30039-5-0,"湘南ロンリーMIDNIGHT RAIN",HYPER,8,8.0
30039-7-0,"湘南ロンリーMIDNIGHT RAIN",ANOTHER,10,10.2
30040-5-0,"月と夢の跡 ft. マナ",HYPER,8,8.0
30040-7-0,"月と夢の跡 ft. マナ",ANOTHER,10,10.2
30041-5-0,"RINИE",HYPER,10,10.0
30041-7-0,"RINИE",ANOTHER,12,12.4
30042-5-0,I,HYPER,10,10.0
30042-7-0,I,ANOTHER,12,12.3
30043-5-0,"輪廻の鴉",HYPER,9,8.5
30043-7-0,"輪廻の鴉",ANOTHER,11,11.2
30044-5-0,"[ ]DENTITY",HYPER,10,9.6
30044-7-0,"[ ]DENTITY",ANOTHER,12,12.5
30045-5-0,VOLAQUAS,HYPER,10,10.0
30045-7-0,VOLAQUAS,ANOTHER,12,12.4
30046-5-0,<<ORDERBREAKER>>,HYPER,9,7.5
30046-7-0,<<ORDERBREAKER>>,ANOTHER,11,11.2
30047-5-0,"Get On Your Feet",HYPER,9,9.0
30047-7-0,"Get On Your Feet",ANOTHER,11,11.2
30048-5-0,"OVER VOLTAGE",HYPER,9,9.0
30048-7-0,"OVER VOLTAGE",ANOTHER,11,11.0
30049-5-0,"Hat Surprise(Season 2)",HYPER,9,9.3
30049-7-0,"Hat Surprise(Season 2)",ANOTHER,12,12.2
30050-5-0,"Ōu Legends",HYPER,10,10.0
30050-7-0,"Ōu Legends",ANOTHER,12,12.3
30051-5-0,"Next Level",HYPER,8,7.5
30051-7-0,"Next Level",ANOTHER,10,9.6
30052-5-0,"Red Soul",HYPER,9,9.3
30052-7-0,"Red Soul",ANOTHER,11,11.2
30053-5-0,"STAR BEAT",HYPER,8,8.0
30053-7-0,"STAR BEAT",ANOTHER,10,10.5
30054-5-0,"あるビー！feat.ころねぽち",HYPER,9,8.0
30054-7-0,"あるビー！feat.ころねぽち",ANOTHER,11,11.2
30055-5-0,"DIAMOND JACKAL",HYPER,9,8.0
30055-7-0,"DIAMOND JACKAL",ANOTHER,11,11.6
30056-5-0,"Fading Stars",HYPER,8,8.0
30056-7-0,"Fading Stars",ANOTHER,10,10.2
30057-5-0,"Peaktime Booster",HYPER,10,9.3
30057-7-0,"Peaktime Booster",ANOTHER,12,12.2
30058-5-0,"LOUDER ROLLING THUNDER",HYPER,10,10.0
30058-7-0,"LOUDER ROLLING THUNDER",ANOTHER,12,12.4
30059-5-0,"昏き甲鉄のヴェルガ",HYPER,7,7.0
30059-7-0,"昏き甲鉄のヴェルガ",ANOTHER,10,10.0
30060-5-0,"楽園追放",HYPER,8,7.5
30060-7-0,"楽園追放",ANOTHER,10,10.7
30061-5-0,"ちょえちょえまぎか",HYPER,10,10.0
30061-7-0,"ちょえちょえまぎか",ANOTHER,11,11.4
30062-5-0,"ONE AND ONLY",HYPER,10,10.0
30062-7-0,"ONE AND ONLY",ANOTHER,12,12.1
30063-5-0,"Super Freak",HYPER,9,9.0
30063-7-0,"Super Freak",ANOTHER,12,12.2
30064-5-0,"Level 4",HYPER,10,10.2
30064-7-0,"Level 4",ANOTHER,12,12.4
30065-5-0,"ZEИITH",HYPER,9,9.3
30065-7-0,"ZEИITH",ANOTHER,11,11.4
30066-5-0,"The Clown of 24stairs",HYPER,10,10.7
30066-7-0,"The Clown of 24stairs",ANOTHER,12,12.4
30067-5-0,"恋愛＝精度×認識力",HYPER,10,10.0
30067-7-0,"恋愛＝精度×認識力",ANOTHER,12,12.3
30068-5-0,"新時代",HYPER,7,6.0
30068-7-0,"新時代",ANOTHER,10,9.6
30069-5-0,"神っぽいな",HYPER,8,7.5
30069-7-0,"神っぽいな",ANOTHER,10,10.5
30070-5-0,KING,HYPER,9,9.0
30070-7-0,KING,ANOTHER,11,11.2
30070-9-0,KING,LEGGENDARIA,12,12.2
30071-5-0,"マツケンサンバII",HYPER,9,8.5
30071-7-0,"マツケンサンバII",ANOTHER,11,11.2
30072-5-0,"サヨナラ・ヘヴン-Celtic Chip Dance Mix-",HYPER,7,6.5
30072-7-0,"サヨナラ・ヘヴン-Celtic Chip Dance Mix-",ANOTHER,10,10.2
30073-5-0,"kors k's How to make OTOGE CORE 「LONG」",HYPER,10,10.0
30073-7-0,"kors k's How to make OTOGE CORE 「LONG」",ANOTHER,12,12.3
30074-5-0,"Beyond Evolution",HYPER,11,10.7
30074-7-0,"Beyond Evolution",ANOTHER,12,12.6
30075-5-0,"dica dica",HYPER,10,10.0
30075-7-0,"dica dica",ANOTHER,12,12.2
30076-5-0,"AWA AWA",HYPER,7,6.5
30076-7-0,"AWA AWA",ANOTHER,10,10.5
30077-5-0,"EXODUS SIGN",HYPER,9,9.3
30077-7-0,"EXODUS SIGN",ANOTHER,11,11.4
30078-5-0,"STRAIGHT TO THE STARS",HYPER,8,8.0
30078-7-0,"STRAIGHT TO THE STARS",ANOTHER,11,11.4
30079-5-0,glacia,HYPER,10,10.2
30079-7-0,glacia,ANOTHER,12,12.2
30080-5-0,Chaotoxin,HYPER,9,9.0
30080-7-0,Chaotoxin,ANOTHER,12,12.4
30081-5-0,"栄冠のカンパネラ",HYPER,10,10.2
30081-7-0,"栄冠のカンパネラ",ANOTHER,12,12.5
30082-5-0,BIGWAVERS,HYPER,9,9.3
30082-7-0,BIGWAVERS,ANOTHER,12,12.3
30083-5-0,Somnidiscotheque,HYPER,10,11.0
30083-7-0,Somnidiscotheque,ANOTHER,12,12.7
30084-5-0,"■□模様",HYPER,8,7.5
30084-7-0,"■□模様",ANOTHER,10,10.5
30085-5-0,"7 Colors",HYPER,7,7.0
30085-7-0,"7 Colors",ANOTHER,10,10.2
30086-5-0,"Ambush Ace",HYPER,9,9.0
30086-7-0,"Ambush Ace",ANOTHER,11,11.4
30087-5-0,"神のシナリオ",HYPER,9,8.5
30087-7-0,"神のシナリオ",ANOTHER,12,12.2
30088-5-0,"ぞうしょく！？マイデンティティ",HYPER,10,10.0
30088-7-0,"ぞうしょく！？マイデンティティ",ANOTHER,12,12.3
30089-5-0,Xerulean,HYPER,10,10.5
30089-7-0,Xerulean,ANOTHER,12,12.6
30090-5-0,"FLARE -炎舞- ft.Nana Takahashi",HYPER,8,8.0
30090-7-0,"FLARE -炎舞- ft.Nana Takahashi",ANOTHER,10,10.2
30091-5-0,"24h Endurance Race",HYPER,10,10.2
30091-7-0,"24h Endurance Race",ANOTHER,12,12.3
30092-5-0,"Caldwell 99",HYPER,9,9.0
30092-7-0,"Caldwell 99",ANOTHER,11,11.2
30093-5-0,"パーフェクトイーター",HYPER,9,9.0
30093-7-0,"パーフェクトイーター",ANOTHER,11,11.2
30094-5-0,"チェイスチェイスジョーカーズのうた(オニスタイルリミックス)",HYPER,9,9.0
30094-7-0,"チェイスチェイスジョーカーズのうた(オニスタイルリミックス)",ANOTHER,11,11.2
30095-5-0,"CODE -CRiMSON-",HYPER,9,9.0
30095-7-0,"CODE -CRiMSON-",ANOTHER,11,11.6
30096-5-0,"MAX 360",HYPER,10,10.2
30096-7-0,"MAX 360",ANOTHER,12,12.2
30097-5-0,suspicions,HYPER,10,10.2
30097-7-0,suspicions,ANOTHER,12,12.5
30098-5-0,"Dreaming Dream",HYPER,7,7.0
30098-7-0,"Dreaming Dream",ANOTHER,10,10.0
30099-5-0,"少年リップルズ",HYPER,9,8.5
30099-7-0,"少年リップルズ",ANOTHER,11,10.7
30100-5-0,"Swing My Wonderland",HYPER,9,9.3
30100-7-0,"Swing My Wonderland",ANOTHER,11,11.2
30101-5-0,#CMFLG,HYPER,10,10.0
30101-7-0,#CMFLG,ANOTHER,12,12.0
30102-5-0,"Always We Trust In You",HYPER,9,9.0
30102-7-0,"Always We Trust In You",ANOTHER,12,12.2
30103-5-0,"VØID",HYPER,10,10.7
30103-7-0,"VØID",ANOTHER,12,12.4
30104-5-0,"異心前進♪ぴょんぴょんぴょん",HYPER,8,8.0
30104-7-0,"異心前進♪ぴょんぴょんぴょん",ANOTHER,10,9.6
30105-5-0,"mathematical good-bye",HYPER,8,7.0
30105-7-0,"mathematical good-bye",ANOTHER,10,9.3
30106-5-0,Stylus,HYPER,10,9.6
30106-7-0,Stylus,ANOTHER,12,12.3
30107-5-0,Shamshir,HYPER,8,7.5
30107-7-0,Shamshir,ANOTHER,10,9.6
30108-5-0,"惑星☆ロリポップ",HYPER,7,8.0
30108-7-0,"惑星☆ロリポップ",ANOTHER,11,11.2
31001-5-0,Aeterna,HYPER,8,7.5
31001-7-0,Aeterna,ANOTHER,10,11.2
31002-5-0,"Bitter & Lucky",HYPER,8,8.0
31002-7-0,"Bitter & Lucky",ANOTHER,10,11.0
31003-5-0,"Chemical Colours",HYPER,9,9.0
31003-7-0,"Chemical Colours",ANOTHER,11,11.6
31004-5-0,Dahlia,HYPER,10,10.2
31004-7-0,Dahlia,ANOTHER,12,12.1
31005-5-0,"DAZZLE ATTACK",HYPER,8,8.0
31005-7-0,"DAZZLE ATTACK",ANOTHER,11,11.2
31006-5-0,"Deep Sea Mystery",HYPER,9,8.5
31006-7-0,"Deep Sea Mystery",ANOTHER,11,11.2
31007-5-0,"Echoes of Sunfall",HYPER,8,7.5
31007-7-0,"Echoes of Sunfall",ANOTHER,11,11.8
31008-5-0,frequent,HYPER,10,10.2
31008-7-0,frequent,ANOTHER,12,12.3
31009-5-0,"GAME ON",HYPER,10,10.0
31009-7-0,"GAME ON",ANOTHER,12,12.2
31010-5-0,"Get Higher",HYPER,9,9.0
31010-7-0,"Get Higher",ANOTHER,11,10.5
31011-5-0,"Ghost Pulse",HYPER,9,9.0
31011-7-0,"Ghost Pulse",ANOTHER,12,12.2
31012-5-0,GloriosA,HYPER,9,9.3
31012-7-0,GloriosA,ANOTHER,11,11.8
31013-5-0,Iris,HYPER,7,7.0
31013-7-0,Iris,ANOTHER,10,9.6
31014-5-0,Jumper,HYPER,7,7.0
31014-7-0,Jumper,ANOTHER,10,10.2
31015-5-0,"JUSTICE/GUILTY feat. Nana Takahashi & 709sec.",HYPER,10,10.2
31015-7-0,"JUSTICE/GUILTY feat. Nana Takahashi & 709sec.",ANOTHER,12,12.1
31016-5-0,Mukade,HYPER,9,9.0
31016-7-0,Mukade,ANOTHER,11,11.8
31017-5-0,"My Sweet Bird?",HYPER,7,7.5
31017-7-0,"My Sweet Bird?",ANOTHER,9,9.0
31018-5-0,Shapeshifter,HYPER,9,8.5
31018-7-0,Shapeshifter,ANOTHER,11,11.6
31019-5-0,"SOLAR ECLIPSE",HYPER,10,10.5
31019-7-0,"SOLAR ECLIPSE",ANOTHER,12,12.4
31020-5-0,Speculation,HYPER,9,8.5
31020-7-0,Speculation,ANOTHER,11,11.4
31021-5-0,"Submerge Serenade",HYPER,9,9.0
31021-7-0,"Submerge Serenade",ANOTHER,11,11.4
31022-5-0,"This Is Club Musik feat. 大久保紅葉",HYPER,9,9.0
31022-7-0,"This Is Club Musik feat. 大久保紅葉",ANOTHER,11,11.4
31023-5-0,"Time Distortion pt.2(IIDX Edit)",HYPER,9,9.3
31023-7-0,"Time Distortion pt.2(IIDX Edit)",ANOTHER,11,11.6
31024-5-0,"TITANIUM RIDERS",HYPER,8,8.0
31024-7-0,"TITANIUM RIDERS",ANOTHER,10,10.0
31025-5-0,"Tripping Jumping",HYPER,8,8.0
31025-7-0,"Tripping Jumping",ANOTHER,10,10.7
31026-5-0,20XX,HYPER,9,9.6
31026-7-0,20XX,ANOTHER,11,11.6
31027-5-0,"アイドル",HYPER,7,7.0
31027-7-0,"アイドル",ANOTHER,10,10.2
31028-5-0,"アタシ完全絶対正義ちゃん！",HYPER,8,7.5
31028-7-0,"アタシ完全絶対正義ちゃん！",ANOTHER,10,9.6
31029-5-0,"傷つけど、愛してる。",HYPER,8,8.0
31029-7-0,"傷つけど、愛してる。",ANOTHER,10,10.0
31030-5-0,"シンデレラ",HYPER,8,8.0
31030-7-0,"シンデレラ",ANOTHER,10,10.5
31031-7-0,"センチメンタル・サマー",ANOTHER,9,9.6
31032-7-0,"ちゅ、多様性。",ANOTHER,9,9.0
31033-5-0,"ないないルーティン",HYPER,7,7.5
31033-7-0,"ないないルーティン",ANOTHER,10,10.0
31034-5-0,"夏風邪デスコ",HYPER,8,8.0
31034-7-0,"夏風邪デスコ",ANOTHER,10,10.0
31035-5-0,"寝起きヤシの木",HYPER,9,8.5
31035-7-0,"寝起きヤシの木",ANOTHER,11,10.7
31036-5-0,"果たせぬ約束 ft. 小林マナ",HYPER,9,8.5
31036-7-0,"果たせぬ約束 ft. 小林マナ",ANOTHER,11,11.2
31037-5-0,"摩天楼",HYPER,9,9.3
31037-7-0,"摩天楼",ANOTHER,12,12.4
31038-5-0,"夢縁",HYPER,10,9.6
31038-7-0,"夢縁",ANOTHER,11,11.4
31039-5-0,"流桜ノ門",HYPER,8,8.0
31039-7-0,"流桜ノ門",ANOTHER,10,10.0
31040-5-0,"れとりば！",HYPER,7,7.0
31040-7-0,"れとりば！",ANOTHER,9,9.0
31041-5-0,"《PL|RAYER》",HYPER,9,9.3
31041-7-0,"《PL|RAYER》",ANOTHER,12,11.8
31042-5-0,"Hard Breaker",HYPER,8,8.0
31042-7-0,"Hard Breaker",ANOTHER,10,10.0
31043-5-0,"電光",HYPER,10,10.0
31043-7-0,"電光",ANOTHER,12,12.0
31044-5-0,"Hat Surprise (Season 3)",HYPER,10,9.6
31044-7-0,"Hat Surprise (Season 3)",ANOTHER,11,10.5
31045-5-0,i-ii,HYPER,9,9.0
31045-7-0,i-ii,ANOTHER,11,11.6
31046-5-0,"Get Wicked",HYPER,8,7.5
31046-7-0,"Get Wicked",ANOTHER,10,10.2
31047-5-0,"Red Determination",HYPER,8,8.5
31047-7-0,"Red Determination",ANOTHER,11,11.4
31048-5-0,Sirius,HYPER,9,8.5
31048-7-0,Sirius,ANOTHER,12,12.0
31049-5-0,"終焔のClaudia",HYPER,10,10.2
